02010201001011010420000071003601010014090567.102987000080010100080      02199999999999999900000000000000600000026500000570000000000000000005150030000000000000
02010201001011010620000072003900010011975188.494587000055020100055      04301270250014700000000000000000550000014000000640000000000010000003600060004500000070
020102010010110106500000730029010100113483329.86907000036010100036      01499999999999999900000000000000200000000000000780000000000000000006400000000000000000
02010201001011010740000074003400010012450516.556411000069020110069      02199999999999999900000000000000600000003000000720002000000000040501750000003000000000
02010201001011010830000075000800010015285322.681121000040020100040      04101230240009615300000000000000200000042000000295000000000000000000000000008000000505
02010201001011010970000076004800010016480274.530108000048010100048      04001200220999999900010000000000900000005500000525000000000010000001100000016500000484
02010201001011011010000077001200010019356309.903556000050010100050      03201100290999999900000000000000900000018000000480003000000000000000600040005000000510
02010201001011011220000078005505010015042779.156747000031020100031      04001250240007307601050000000000700000003500000560000000000000000001110000002800000471
02010201001011011270000079004200010014700160.477879000063020110063      02199999999999999900020001000000200000002100050489000101550050000005830000011300000000
02010201001011011290000080003700010015126948.516384000076020100076      03099999999999999900000000000000750000049500000575001000000045000001950000003000150000
02010201001011011350000081000100010013130239.098147000071020100050      03199999999999999900010000000000600000018500000580000000000000013504460000003300000000
02010201001011011400000082003900010011997683.655700000033020100032      04099999999999999903190000000000750000006700000584000500000065000002400000008500000000
02010201001011011460000083001301010013565032.518473000064020100064      01499999999999999900000000000000200000013000000757000000000043000004200000007000000000
02010201001011011490000084003400010013190464.298850000054020110053      02101270251999999900010000000000210000028100000806000000000150001501060000006000000000
02010201001011011500000085001200010013995212.038262000056010100056      03099999999999999900000150000001260000016000000480000000000085000002700000016900000000
02010201001011011540000086002103010011947963.285181000041010100040      03001250240999999900300000000000150000007000000645000000000000000006600000002000000000
02010201001011011620000087002800010011730364.441646000051010110051      01699999999999999900000000000000200000000000000555000000000000000008650000000000000000
020102010010110117800000880055000100118394620.27523600015020100015      01302000140999999900000000044501000000003500000560000000000005000000000195010000000000
02010201001011011890000089000801010013351743.159410000076010100076      04199999999999999900000000000000500000015100000485000000000030000003590085008501430000
02010201001011011940000090002500010012638458.586626000037010100037      04001260240999999902000000000001200000000000000440000000000000000001350435011000000000
02010201001011011950000091004805010017816412.651396000062010100062      02101400160007690000000000000000150000000000000570000000000000000000000000003000000825
020102010010110120000000920042030100112703285.30324600025020100025      02101250240002000000000000000000310000007800000610000000000000004000000000005200030626
02010201001011012050000093003604010011567785.609272000074010100074      04099999999999999900000000000001050000000000000525000000000030000006900000009000000000
02010201001011012060000094005302010014357414.305823000051010100050      02101100170999999900000000000000900000000000000510000000000000000001450000001000000685
02010201001011012160000095005300010014401875.554475000050010100050      03101500170008846100000000018000800000005000000600000000000000000005300000000000000000
02010201001011012170000096004200010014953529.446177000076020100076      02199999999999999900000004000000500000006000000635000000000000000006530000003800000000
02010201001011012190000097003900010016221409.070232000058010100058      02101400210999999900000390000000200000012000000405000000000000000002000000003500000270
020102010010110123500000980041000100115427309.93217400018010100018      01499999999999999900000000000000200000032000000980000000000000000001200000000000000000
02010201001011012360000099001300010011742847.531382000053010100053      04101110240999999900000000000000650000000500000435000000000030000007500000015500000000
020102010010110125500001000019070100111631112.20538800042020100042      02101900137004760000300000000000500000018000000490000500000000000002350000006000000390
02010201001011012710000101000600010011535860.561939000080010100079      01599999999999999900000000000000200000009000000660000000000000000006700000000000000000
020102010010110128400001020019030100111290844.23847300016020100016      01499999999001015000000000000000200000012400000811000000000062000001900000003300000200
02010201001011012850000103000900010011783916.525181000050020100050      03099999999999999900000000000000250000003000000537000000000000015506000000009300000000
02010201001011013040000104005500010019956479.065796000060010100060      02199999999999999900000000000000150000012500000420000000000000000008200030003000000000
02010201001011013130000105003600010014847657.849624000041010100041      03201200194011000001350000000000600000006000000495000000000000000000750000000000000600
02010201001011013170000106004800010015866664.119708000030020100029      04001250240007615300550000000000150000000800000537000000600015000000000000013000000620
02010201001011013250000107003600010015595649.746261000048020100048      04001260220999999900000000000001350000007000000635003000000015000003750000007500000105
02010201001011013320000108001700010012369835.543624000036010100036      04001500220999999900000000000000300000027000000660000000000007000004630000001000000000
020102010010110136800001090055050100115134285.71638800015020100015      01499999999999999900000000049000300000000000000572001500000000000001850000014800000000
02010201001011013690000110004000010012039478.481569000041020100040      02101400200004384600050017000000250000027000000595000000000030000004310000006700000000
02010201001011013750000111000400010015419212.615225000077020100077      03299999999999999900000000000000100000000200001428000000000000000000000000000000000000
02010201001011013980000112003900010014511549.431974000038020100038      02199999999999999900450000000000750000001000000665000000000000000006050000004000000000
02010201001011014190000113000600010011786897.781699000066020110066      03099999999999999900000000000001100000022000000660000000000040000003500000002000000000
020102010010110142300001140026080100110455500.49155500061020100061      04101500131999999900000000000000450000019000000555001000000000000006030000003000000007
02010201001011014340000115001310010012309776.309628000044020100043      02199999999002400001420000000000300000027000000450000000000000000005480000000000000000
020102010010110144700001160039020100121277004.65996400032010100032      01601400160011538400000000000000450000001800000610002500000020000001950000007600000451
02010201001011014760000117004200010011000663.024196000030020110030      04001110300007211500000000000000150000006000000840000000000000000002850150009000000000
02010201001011014860000118000504010012431699.320849000035020100035      03001250252999999900000000000001200000030000000600000000000000000004200000000000000000
02010201001011014910000119005300010011446413.448945000067020100067      02199999999999999900000000000000500000002000000660000000000000000007100000000000000000
02010201001011014990000120004000010011194241.183478000056010201055      03001500200010824000000000000000200000017000000690000000000045000003500000002000000000
02010201001011015070000121002500010012468162.255429000032010100066      04201110200028846103750000000000750000000000000480000000000000000001100000003000000090
02010201001011015090000122000600010016261019.318162000041010201041      04101260300007800000000000000000150000001500000480000000000003000000300000006700000830
02010201001011015140000123001701010014843922.502037000077020100077      03099999999999999900000000000001500000027000000510000000000000000005100000000000000000
02010201001011015220000124004506010011372598.186242000055010100055      03199999999999999900000000000000050000000000000675000000000000000007600000000000000000
02010201001011015230000125003900010014284433.412166000015020110015      01499999999999999900000000051000450000000000000885000000000000000000000000000000000000
02010201001011015350000126002500010014856857.611223000055010100055      04301240220028846100000000000001000000000000000630000000000015000001560000019100000348
020102010010110155500001270008000100110177148.52980200032020100032      03001340252008307601220000000000450000012400000615000000000060000002170060004700000150
02010201001011015620000128001200010011163694.613772000036020110036      03001500160005192300000000000000200000024000000751009000150025000002630000003600000000
02010201001011015660000129004000010015852582.317123000028020100027      04001250240006923000000000012000550000003500000555000000200000000001600030003000000435
02010201001011015700000130001800010016861948.848202000031010100031      03001310300012500000000155000001100000009000000655000000000000000003600000007000000000
02010201001011015840000131002500010013416668.983672000038010100038      02101700120020000000300000000000650000018500100680000000000055000003490000006600000000
02010201001011015920000132003400010013574676.767227000052020110052      02101300251002090700000000000000250000005000000705000000000000000001200000012000000420
02010201001011016000000133003503010015274956.175901000057020100057      02101900150999999900000000000000650000001000000600000000000000000002550000000000000510
02010201001011016590000134003600010014771794.741999000037020100037      04001220220999999904280000000001200000010000000420000000000000000001500000004200000180
02010201001011016710000135003400010012671591.867298000040010100039      04001200220015384600000000000000600000006000000510000000000000000000600480027000000000
02010201001011016770000136002300010015201082.291533000025020100025      04001100210004230700000000000000150000009400000575000000000000000000200000005300000683
020102010010110168700001370026000100116768534.12528300057020100057      03201500251001332000000000000001500000019000000510004500000060000001200045007700000243
020102010010110170200001380037000100119620936.57615200054010100054      04201270240028846100000000000000150000000000000400000000000000000001500000004000000835
0201020100101101705000013900420001001921506.4501880000034020100034      03001100210007760000780000000000750000015500000669000000000120000002400060002800000000
02010201001011017080000140004200010014421333.297218000074020100074      02199999999999999900000000000001050000031100000495000000000000007002800060011900000000
02010201001011017370000141003700010011724963.130221000052010100051      04001900145017300000000000000000300000003500000555006000000045000003520060004800000255
02010201001011017390000142005100010013694437.395210000049010100048      04001100240006153800000000000001400000009000000490000000000005000001800000013600000399
02010201001011017420000143003700010011658312.038691000041020100041      04101250240011250002000000000000900000015500000650000000000000000003150000000000000030
02010201001011017450000144001700010014937396.731703000015020100015      01401320270999999900000000022001950000001000000585009500000000000003350000000000000000
02010201001011017540000145000600010015085374.840410000036020100035      01202000140002460002380000000001350000000000000440000000000000000000500000010200000475
02010201001011017580000146001602010012801619.106435000041010100040      01201600100005912600000000000001600000024000000720000000000240000000000000008000000000
02010201001011017700000147004800010013348418.784295000063010100062      04001100220023076900000000000001350000009000000735000000000000000001250000010002550000
02010201001011017770000148003902010011934699.203383000039020100039      04101270240010769200200000000000850000010000000740000000000000000004100000001000750000
02010201001011017880000149002700010011733985.816294000036020100036      04001400300008076901900000000000500000018000000660000000000000000002500000004000000000
02010201001011017930000150000900010011000390.912921000060010100059      04001320271006273800000000000000600000000000000460000000000000000005200000004000000360
02010201001011018150000151001900010011822481.093528000038020100037      04001110200017307600900000000000900000012000000720000000000005000003300000008500000000
02010201001011018190000152001901010016340227.120508000020010100020      03099999999999999900000000000000000000001000000650000000000270000003250060012500000000
02010201001011018290000153000600010014672289.019925000017010100017      01699999999999999900000000000000500000002000000435000000000000000009350000000000000000
02010201001011018440000154004700010014265279.769167000018010110018      02199999999999999900000001000000200000000500000807006400000010000004460000006200000000
02010201001011018460000155004800010011169348.773329000067020100067      04099999999999999900000000000000000000002100000600006000000000000002720000002700000000
02010201001011018480000156002700010012867950.996659000033010100033      02101700130009150000000000000000750000000000000705000000000000000006300000003000000000
02010201001011018490000157004001010014123170.402225000068010100068      02102000135999999900000000000000910000000900000535000000000000011505490000001800000000
02010201001011018590000158005100010014275098.000639000023010100023      02101900130007888500000185000000100000000000000390000000000000000004050000016500000285
0201020100101101862000015900060001001770346.2291630000067010100067      03001400210000000000000000000000800000013500000675000000000001000005390000001000000000
02010201001011018640000160003900010011582411.907302000080020100080      04199999999999999900000000000000250000003000000630000000000000000000400000000007150000
02010201001011018760000161000800010011162903.753917000061010110061      04301250240020833300000000000000150000000000000480000000000060000004400035012500000285
02010201001011018970000162001301010011738192.412024000056010100056      03199999999999999900000000000000600000000000000780000000000000000004800000012000000000
020102010010110190000001630025000100112225577.04808200079020100079      02199999999999999900000000000000300000033500000740000000000045000002700000002000000000
02010201001011019310000164003400010014335644.471319000048020100047      04001100220028846100850000000000100000010000000395000000000040000001300000011200830470
02010201001011019470000165004900010015174717.679069000026020100026      01601340240003101000870000000000200000012000000638000000000000000001000000002000000455
02010201001011019490000166005400010012133720.894384000031020100031      02101500201006000001400000000000900000009000000585000000000240000002350000006000000000
02010201001011019650000167005500010012242474.691991000030020100029      02199999999999999901170000000001200000019000000570000000000180000002300000003300000000
02010201001011019770000168002300010015520335.942428000034010100034      04101100120999999900800000000000900000000000000495000000000000000002150000004000000520
02010201001011019810000169003700010011371627.870123000076020110076      04199999999999999900000000000001300000016500000590009000000000012003000045000000000000
02010201001011019820000170004200010014813423.051900000065010100065      02101700135999999900020015000000600000000000000645000000000020000005380000016000000000
02010201001011019960000171005301010012719186.726496000040010100039      02002000170003500000000300038500800000009000000465000000000000000000900000003000000000
02010201001011020030000172001802010014995871.070049000075020100075      01499999999999999900000000000001250000000500000580018000000000009004000000006000000000
02010201001011020300000173001800010012676692.133965000053010100053      03001400160999999900000000000000700000030000000555000000000000012502850000003000150060
02010201001011020410000174000400010016988486.347088000044010100044      03001500180008076900000000000000550000023400000615000000000035000004250000007600000000
02010201001011020670000175004500010014078724.005490000080020100080      02101110220999999900000000000000600000029200000570000000000000000005180000000000000000
02010201001011020820000176004502010012358215.352106000069020110069      01699999999999999900000000000000600000001500000690000000000000006006150000000000000000
02010201001011020830000177004103010016690769.344116000048010100048      03001100100999999900000000000001200000004000000350000000000000000001800000000000000750
02010201001011021030000178004000010013438740.149450000059010100059      04001500170013846100000000000001350000017500000579000000000120000004010000003000000000
02010201001011021070000179004202010011909785.615736000039020100039      04002000251002720000000000000000900000042000000750000000000030000001500000000000000000
02010201001011021100000180000400010011623068.097886000044010110043      04001500250008070000000000000000450000010500000780000000000000000005020000000800000000
02010201001011021130000181000600010013975432.178166000041010100041      03099999999999999900000000000000200000006000000570000000000060000007100000002000000000
0201020100101102114000018200410101001702156.7943350000049020100049      04001200160010576900300000000000150000029500000545000000000000000005550000000000000000
02010201001011021360000183000800010014478385.123974000054010100054      04001210300017307600000000000000600000000000000915000000000030000002700000009000000000
02010201001011021520000184000600010019011022.547979000065010100064      01399999999999999900000017000000600000003000000600000000000000000005890075006900000000
02010201001011021590000185001600010011257167.545027000071020120070      02199999999999999900000000000001500000032200000484000000000000000004800000000400000000
02010201001011021620000186004203010013695715.084376000051010110051      02101900132007400000000000000000000000000000000505000000000000000005250000001000000400
02010201001011021740000187004800010012143803.156608000030020100030      04001260292999999900000000000000600000000000000735000000000000000002700000006003150000
020102010010110219700001880036000100126573379.55968500052020100052      02101900146003269200000000000001600000008000000285000000000035000002400000007000000570
02010201001011022110000189000400010013083945.516200000028020100027      01601400160999999900000000000000300000016500000770000000000000015003050000002000000000
02010201001011022250000190000801010014087442.589211000080020100080      02199999999999999900000000000001200000006000000660000000000000000005400060000000000000
020102010010110224000001910008030100116820927.00453200027020100027      04001250252005200000000000000000450000012500000530000000000000000001100000007000000560
02010201001011022480000192000400010011699993.705808000048020100048      04101100300018653800900000000001250000022500000570000000000180000001200000004000000090
02010201001011022530000193004000010013728833.061309000052010110052      02199999999999999900000000000000600000000000001110000000000000000001200000000000000000
02010201001011023050000194005500010011529619.185820000038020100037      04001100134013461500500000000000500000027500000630000000000000000003400000004000000000
02010201001011023110000195001200010014546591.717720000072020100071      04199999999999999900000090000000600000010000000668002000550020000001400000013201550000
02010201001011023270000196003200010013924188.099925000080010100080      04099999999999999900000000000000400000060500000660000000000000000001350000000000000000
02010201001011023290000197001800010011178969.614783000070020100070      03099999999999999900000000000000600000001400000590000500000060000005960000011500000000
02010201001011023300000198003400010012935517.622433000038020100037      01601340291002240000000000000000750000000000000735000000000000000000000000018000000450
02010201001011023310000199005100010012219226.912108000032010100032      03001100210006346105050000000001200000013900000545000000000000000001290000000200000000
02010201001011023650000200004200010011671655.255196000065010100065      02199999999999999900000000000000300000014000000525000000000000000007150000003000000000
02010201001011023680000201003102010014925584.378132000049020100048      04001250240003944200000295000000450000008200000710000000000020000000000000004802400000
02010201001011023730000202003900010015549870.542841000067020100067      04099999999999999900000000000000200000015200000503011500300040000004800000004500550000
02010201001011023800000203001302010014016740.886431000020020100020      02101400300999999901060000000000300000004000000450016200000005012004120000011500000000
02010201001011023970000204003700010014287883.203900000054010100053      04001100170010769200000450000001350000015000000300000500000120000000200000019000000000
02010201001011024040000205000800010014005588.714321000029010100029      01701700120999999901500000000001800000019500050330000000000000000002400180016000000000
020102010010110242000002060027010100111738401.44863200064010100064      04002000143003312500000000000000300000004500000530000000050000000003850075004000000325
02010201001011024220000207002600010012966393.214082000043020100043      04001250240004807600000000000001300000001500000690000000000000014502450000008000000045
02010201001011024480000208002500010017838783.736837000053020110053      02101900140004000000000000000000750000000000000600000000000000000002500000004000000475
02010201001011024570000209002101010011769436.008381000036020100036      03201270240007615300000000000000600000006000000750000000000148023800600000012400000000
02010201001011024580000210005301010013411473.341155000033020100033      02101500251004680000100000000000400000008000000645000000000000012204300000001400990000
020102010010110247800002110042000100119072462.41000700021010100021      02102000271999999900000000000000000000009600000689000000100000000003300000018000000135
020102010010110248100002120012000100115730555.84502300015020110015      01599999999999999900000000054000480000002500000530000000000000000002400000002700000000
02010201001011024850000213005105010011512714.207354000060020110060      02101330251002346000000000000000500000023500000665000000000000000004900000000000000000
02010201001011024920000214003604010011782980.311816000032020100032      04099999999002000002600000000000900000027000000600000000000005000001800000003500000000
02010201001011024990000215003600010012348386.738041000034010100034      04001100120017307601500000000000900000024000000588000000000000006003000000001200000000
02010201001011025170000216001000010011629596.885382000080020100080      01299999999999999900000000000000340000004000001351000000000000000000150000000000000000
02010201001100908160000217002200010012589544.160759000040010100040      03001110291003700000000000000000750000000000000501000000000000000000000000008500000779
02010201001100911800000218003900010014883635.098996000047010100047      04001270251008200000000015000000300000015500000435000000000000000005150000017000000120
020102010011009193900002190055000100116410509.15795900054010100054      02101100100999999900000000000001550000087100000379000000000000000000000000000000000000
02010201001100919720000220000500010015888444.655615000057020100057      02101500220006100000000000000000600000042000000720000000000000000002400000000000000000
02010201001100920500000221002205010014667961.377145000038010100038      02102000170010000000000000000000300000070000000710000000000000000000000000000000000000
02010201001100921970000222001901010012644598.552938000071020100071      04001400150999999900000000000000680000003000000640006000000000014004050000003700000060
02010201001100924470000223002500010018074445.168008000017010110016      01599999999999999900000000000000600000006000000735000000000000000005850000000000000000
02010201001100924670000224000500010013905170.998425000065010100064      01401800240003461500000000000000450000001500000660000000000000000007200000000000000000
02010201001110900950000225003702010014336646.681641000037010100043      04001100120019230700000000000001200000012000000438000000900060000005700000003200100000
02010201001110901210000226005100010014608724.993504000039020110039      02101400140999999900010002000000550000002400000395000000000000000001050000007500000783
020102010011109015900002270017000100112194364.63530800064020100064      01799999999999999900000185000000900000001500000540000000000000000005850000002500000000
02010201001110905070000228004600010012677393.495247000020010100020      03101700120005600000000000000000000000000000000660000000000180000005600000004000000000
02010201001110905110000229001811010014972590.198864000041010100040      04001400200999999900000000000000300000003000000510000000000000000001200150000000000600
02010201001110905470000230002500010015550574.098092000026020100025      02001100291007500000600000000000250000021500000725000000000000000003200000002000000030
02010201001110905530000231000600010012672998.705390000034020100034      04001250240999999903780000000001000000031100000575000000000000000000350000004100000000
020102010011109055700002320053000100112330562.52093700067020100067      02199999999999999900100000000000400000014500000565000000000120000004200000011000300000
02010201001110905670000233004200010012952911.790636000053010100052      02199999999999999900000000000000400000001500000980000000000060000003150000003000000000
02010201001110905910000234003400010011570743.755673000072020100072      02101500250008750000000000000000600000029500000585000000000000000003150000000000000185
02010201001110906030000235005100010013362462.763170000060020100060      03001400160999999900000000000000300000021001100660006500000000000003050000006000000000
020102010011109064900002360013000100116372822.75634000018020131017      01699999999999999900000000061000600000000000000705000000000000000000000000006500000000
02010201001110906590000237002600010012619213.898965000039010100039      03001700120012250000000000000000600000000000000765000000000000000000000240037500000000
02010201001110906630000238004200010017837350.874949000023020100023      04001300251004275000000055000000300000014500000522000000000045000004310000016700450000
02010201001110906680000239005300010015345107.718386000018010100017      01601320271999999900000000049800100000001500000535006000000010000001470135003000000000
020102010011109068500002400012000100142871562.09883500022010100021      03099999999001730000000000000000300000019500000540000000000010000006150000005000000000
020102010011109072800002410036000100110045359.34366500018010100018      02101400160001800000000000000000150000000000000840000000000047000001650000004600000327
02010201001110907640000242003600010017655823.146533000027020110027      01299999999999999901450000000000300000025500000830000000000000000001800000000000000000
02010201001110907770000243001700010011247974.150378000034010100034      03001800290009716000000000000000600000003000000480000000000020000001050300015500000290
02010201001110907860000244005300010011953133.057118000047010100047      04001210220019230700000000000000600000042000000390000000000000000005600000000000000010
02010201001110908000000245005301010015078188.456849000036020100036      02101300251001673001900000000000000000013500000450000000000000000001900000005500000420
02010201001110908030000246003300010015050728.504213000038010100037      04001100200028846100800000000000600000000000000510000000000015000001200000014500000510
02010201001110908220000247005300010013634065.049278000038020100037      04001310231007634600120000000000100000002500000530000000000000000003050000004000000518
02010201001110908390000248001200010013794561.417566000037020110036      04101250240010765000000003000000200000021000000592012700000005003003410000009000220000
02010201001110908580000249004800010016953338.715096000032010100032      04101210220011538400000000000001600000000000000620000000000010000002400000004500000365
02010201001110908730000250000600010013237542.720000000048020110048      02099999999999999900000000000000060000003600000205014500000321000002590000004802400000
02010201001110908810000251001700010017825229.268996000040010100040      02102000160999999900000000000000400000003000000720000000000000000006500000000000000000
02010201001110908840000252002500010012062284.825619000039020100038      03001340252999999901530000000000350000013300000700000000000005000003100070003400000000
02010201001110908960000253000600010015224024.102460000027020100026      03101300250008800000450000000000900000006000000450000000000000000001350000009500000565
02010201001110908970000254003600010011800274.808300000051020100051      04001270250004500002700000000000900000021000000500004000000070000000800000013500300015
02010201001110908980000255001700010012346462.480307000031020100030      01401900138005120000000000000000300000033000000810000000000000000002700000000000000000
020102010011109091100002560017000100119709674.61474000019010100019      02101700120999999900000050000000020000000000000489000000000000000002100090012300000473
02010201001110909210000257000600010015669635.298297000037020100037      01301330231003500000800000000000650000008000000540000000000340000000000000004500000290
02010201001110909310000258002000010013096655.073865000046020100046      01201330231002100000000000000000300000015000000430000000000000000007900000004000000000
02010201001110909520000259000600010014808905.707424000051010132051      03002000170010576900000000000000100000000000000740000000000000000001100500008000000000
